Abebe Bikila's 81st Birthday	阿贝贝·比基拉诞辰81周年
Salvador Novo's 110th Birthday	萨尔瓦多尔·诺沃诞辰110周年
Lina Bo Bardi's 100th Birthday	丽娜·柏·巴蒂诞辰 100 周年
Ratchanee Sripaiwan's 85th Birthday	Ratchanee Sripaiwan 诞辰 85 周年
Adalbert Czerny's 150th Birthday	阿达尔伯特·切尔尼诞辰150周年
Kishore Kumar's 85th Birthday	吉舍尔·库马尔诞辰85周年
Anton Bernolak's 250th Birthday	安东·贝尔诺拉克诞辰250周年
Yuri Kondratyuk's 115th Birthday	尤里·孔德拉丘克诞辰115周年
Clara Campoamor's 126th Birthday	克拉拉·坎波阿莫诞辰126周年
Les Paul's 96th Birthday	莱斯·保罗诞辰96周年
Nicolaus Copernicus' 540th Birthday	尼古拉·哥白尼诞辰540周年
Roberto Matta's 101st Birthday	罗伯托·马塔诞辰101周年
Ada Lovelace's 197th Birthday	阿达·洛夫莱斯诞辰197周年
Frida Kahlo's 103rd Birthday	弗里达·卡罗诞辰103周年
Guillermo Gonzalez Camarena's Birthday	吉列尔莫·冈萨雷斯·卡马雷纳诞辰纪念日
Julija Beniuševičiūtė-Žymantienė's 169th Birthday	Julija Beniuševičiūtė-Žymantienė诞辰169周年
Theo Angelopoulos' 77th Birthday	泰奥·安哲罗普洛斯诞辰77周年
Julius Lothar Meyer's 185th Birthday	尤利乌斯·洛塔尔·迈耶尔诞辰 185 周年
Harry Houdini's 137th Birthday	哈利·胡迪尼诞辰137周年
Viktor Tsoi's 50th Birthday	维克多·崔诞辰50周年
Lotfia El Nady's 107th Birthday	Lotfia El Nady诞辰107周年
Agniya Barto's 106th birthday	阿格尼娅·巴托诞辰106周年
Laura Ingalls Wilder's 147th Birthday	萝拉·英格斯·怀德诞辰147周年
Charles Trenet's 100th Birthday	查尔斯·德内诞辰100周年
Cecilia May Gibbs' 136th Birthday	塞西莉亚·梅·吉布斯诞辰136周年
Anant Pai's 82nd Birthday	阿南特·派诞辰82周年
Paul Abadie's 200th Birthday	保罗·阿巴迪诞辰200周年
Sugarloaf Cable Car's 100th Anniversary	糖面包山缆车建成100周年
Te Wei's 99th Birthday	特伟诞辰99周年
Asep Sunandar's 61st Birthday	Asep Sunandar 诞辰 61 周年
Henrik Ibsen's 185th Birthday	亨利克·易卜生诞辰185周年
Saul Bass' 93rd Birthday	索尔·巴斯诞辰93周年
Friedensreich Hundertwasser's 83rd Birthday	百水先生诞辰83周年
Karin Boye’s 115th Birthday	卡琳·博耶诞辰 115 周年
Mary Leakey's 100th Birthday	玛丽·利基诞辰100周年
Charles Rennie Mackintosh's Birthday	查尔斯·雷尼·麦金托什诞辰纪念日
Ludwig van Beethoven's 243rd Birthday	路德维希·范·贝多芬诞辰243周年
Odysseas Elitis' 101st Birthday	奥德修斯·埃里蒂斯诞辰101周年
Shin Saimdang's 510th Birthday	申师任堂诞辰510周年
Xu Beihong's 116th Birthday	徐悲鸿诞辰116周年
Cassiano Branco's 115th Birthday	卡西亚诺·布兰科诞辰115周年
Enrique Granados' 144th Birthday	恩里克·格拉纳多斯诞辰144周年
Maria Sibylla Merian's 366th Birthday	玛丽亚·西比拉·梅里安诞辰366周年
Robert Storm Petersen's 131st Birthday	罗伯特·斯多姆·彼得森诞辰131周年
Alan Turing's 100th Birthday	阿兰·图灵诞辰100周年
Vincent van Gogh's 152nd Birthday	文森特·梵高诞辰152周年
Carlos Fuentes' 85th Birthday	卡洛斯·富恩特斯诞辰85周年
Sophie Scholl's 93rd Birthday	苏菲·绍尔诞辰93周年
Taikan Yokoyama's 143th Birthday	横山大观诞辰143周年
Tove Jansson's 100th Birthday	托芙·扬松诞辰100周年
Jonas Maciulis-Maironis' 150th Birthday	约纳斯·马丘里斯·麦洛尼斯诞辰150周年
Gustav Klimt's 150th Birthday	古斯塔夫·克里姆特诞辰150周年
Alessandro Manzoni's 227th Birthday	亚历山德罗·曼佐尼诞辰227周年
200th Anniversary of the Dutch Kingdom	荷兰王国成立 200 周年
Emma Gad's 161th Birthday	艾玛·盖德诞辰161周年
Clara Schumann's 193rd Birthday	克拉拉·舒曼诞辰193周年
25th Anniversary of Armenia's Independence	亚美尼亚独立 25 周年纪念日
Jackie Robinson's 94th Birthday	杰基·罗宾逊诞辰94周年
Akiko Yosano's 136th Birthday	与谢野晶子诞辰 136 周年
Chabuca Granda's 92nd Birthday	恰布卡·格兰达诞辰92周年
Consuelo Velazquez's 96th Birthday	康苏尔洛·维拉斯科斯诞辰96周年
Viktor Vasnetsov's 165th Birthday	维克多·瓦斯涅佐夫诞辰165周年
Otto von Guericke's 410th Birthday	奥托·冯·格里克诞辰410周年
Otto Lilienthal's 166th Birthday	奥托·李林塔尔诞辰166周年
August Bournonville's 205th Birthday	奥古斯特·布农维尔诞辰205周年
Warda Al-Jazairia's 74th Birthday	瓦尔达·埃尔·亚扎利亚诞辰74周年
Melina Mercouri's 94th Birthday	梅利纳·梅尔库里诞辰94周年
Honinbo Shusaku's 185th Birthday	本因坊秀策诞辰185周年
May Ziade's 126th Birthday	May Ziade 诞辰126周年
Jan Amos Komensky's 418th Birthday	约翰·阿摩司·夸美纽斯诞辰418周年
Raicho Hiratsuka's 128th Birthday	平塚雷蝶诞辰128周年
Eliezer Ben Yehuda's 155th Birthday	艾利泽·本·耶胡达诞辰155周年
Czeslaw Milosz's 100th Birthday	切斯瓦夫·米沃什诞辰100周年
Paddington Bear's 50th Birthday	帕丁顿熊诞生50周年
Wisława Szymborska's 90th Birthday	维斯瓦娃·辛波丝卡诞辰90周年
Ayrton Senna's 54th Birthday	埃尔顿·塞纳诞辰54周年
Julio Cortázar's 100th Birthday	胡利奥·科塔萨尔诞辰100周年
Leonidas da Silva's 100th Birthday	李安尼达斯·达施华诞辰100周年
Isaac Albeniz's 150th Birthday	伊萨克·阿尔贝尼兹诞辰150周年
Niels Bohr's 127th Birthday	尼尔斯·玻尔诞辰127周年
Cahit Arf's 100th Birthday	贾希特·阿尔夫诞辰100周年
Dr. Seuss' 105th Birthday	苏斯博士诞辰105周年
11th Anniversary of Kimani Maruge's First Day of School	基马尼·马鲁格第 1 天上学 11 周年
Karolos Koun's 105th Birthday	卡罗洛斯·库恩诞辰105周年
Juan de la Cierva's 115th Birthday	胡安·德·拉·谢尔瓦诞辰115周年
Hyo-seok Lee's Birthday	李孝石诞辰纪念日
Gae Aulenti's 86th Birthday	盖·奥伦蒂诞辰86周年
Johann Philipp Reis' Birthday	约翰·菲利普·雷斯诞辰纪念日
David Unaipon's 140th Birthday	戴维·乌奈庞诞辰140周年
Anna Atkins' 216th Birthday	安娜·阿特金斯诞辰 216 周年
Sarojini Naidu's 135th Birthday	沙拉金尼·奈都诞辰135周年
Minakata Kumagusu's 145th Birthday	南方熊楠诞辰145周年
Feng Zikai's 114th Birthday	丰子恺诞辰114周年
Roberto Burle Marx's 102nd Birthday	罗伯托·布雷·马克斯诞辰102周年
Sir George Gilbert Scott's 200th Birthday	乔治·吉尔伯特·斯科特爵士诞辰200周年
Atahualpa Yupanqui's 104th Birthday	阿塔瓦尔帕·尤潘基诞辰104周年
Grete Waitz's 58th Birthday	格雷特·瓦伊兹诞辰58周年
Juan Carlos Castagnino's 105th Birthday	胡安·卡洛斯·卡斯塔尼诺诞辰105周年
Emil Racoviță's 145th Birthday	艾梅尔·拉克凡达诞辰145周年
Adam Frantisek Kollar's 295th Birthday	亚当·弗兰蒂谢克·科勒诞辰295周年
Gustave Flaubert's 190th Birthday	福楼拜诞辰190周年
Nachum Gutman's 112th Birthday	Nachum Gutman 诞辰112周年
Franz Kafka's 130th Birthday	弗兰兹·卡夫卡诞辰130周年
400th Anniversary of Galileo's Telescope	伽利略望远镜问世400周年
Maria Severa Onofriana's 196th Birthday	玛丽亚·塞韦拉·欧诺芙莉安娜诞辰 196 周年
